sampleID	D20.18_BRCA-Her2+	D29.14_Nonspecific	D28.6_UCEC	D29.25_Nonspecific	D28.23_TGCT	D28.16_Nonspecific	D29.10_PRAD	D29.22_SKCM	D28.19_LIHC	D29.27_LUAD	D28.11_BRCA-Chr8qAmp	D29.26_STAD+ESCA(Digestive)	D29.13_GBM+LGG	D27.13_BRCA-Luminal	D29.24_BLCA	D29.9_PCPG	D14.8_KIRC+KIRP(Pan-Kidney)	D21.5_COAD+STAD+ESCA(Pan-GI)	D27.24_BRCA-Basal	D21.12_THCA	D16.12_Pan-Squamous	D28.15_ACC	D29.18_NA	D29.1_NA	D20.2_NA
LIHC_31861258_F778_40B3_A2A4_E4E8F00794B2_X037_S08_L063_B1_T1_PMRG	0	1.195155e+00	1.307664e+00	1.512501e-01	2.184946e-02	0	8.513016e-01	0	4.269015e+00	0	0	0	4.850525e-01	0	0	5.374370e-01	1.085402e+00	0	0	0	2.673265e-01	2.024052e-01	4.373941e-01	1.106636e+00	5.841078e+00
LIHC_31861258_F778_40B3_A2A4_E4E8F00794B2_X037_S08_L064_B1_T2_PMRG	0	1.180577e+00	1.281312e+00	1.730896e-01	3.279909e-02	0	7.975307e-01	0	4.271211e+00	0	0	0	4.238471e-01	0	0	6.014451e-01	1.066767e+00	0	0	0	2.376929e-01	1.568437e-01	3.843416e-01	1.337459e+00	6.170662e+00
LIHC_39F9069F_8AA1_46EE_B127_69157C3A94A1_X035_S09_L017_B1_T1_P099	1.750192e-01	9.373733e-01	4.933455e-01	5.269147e-02	0	0	0	1.979501e-01	2.387641e+00	0	1.945102e+00	0	0	0	0	8.953351e-01	0	0	0	0	0	0	0	2.029136e+00	2.624043e+00
LIHC_39F9069F_8AA1_46EE_B127_69157C3A94A1_X035_S09_L018_B1_T2_P100	1.752124e-01	9.677447e-01	4.830966e-01	1.105395e-01	0	0	0	2.209056e-01	2.215537e+00	0	1.851336e+00	0	0	0	0	1.071651e+00	0	0	0	0	0	0	0	3.150913e+00	3.443127e+00
LIHC_41A999C7_62D5_4AB7_9CA5_F39EF96141CD_X038_S02_L075_B1_T1_P091	0	3.987125e-01	0	0	0	0	0	2.565505e-01	2.049899e+00	0	9.105775e-01	0	0	0	0	8.143024e-01	0	0	0	0	0	0	5.427145e-01	7.158591e+00	3.712020e+00
LIHC_41A999C7_62D5_4AB7_9CA5_F39EF96141CD_X038_S02_L076_B1_T2_P096	0	3.501744e-01	0	0	0	0	0	1.361717e-01	2.030707e+00	0	1.021369e+00	0	7.759875e-02	0	0	7.853796e-01	0	0	0	0	0	2.167126e-02	6.016651e-01	6.860601e+00	3.125241e+00
LIHC_49E8423D_5CB8_4257_9BE8_0143D787C41F_X034_S12_L139_B1_T1_P082	0	3.921214e-01	9.773636e-01	0	1.508011e-01	0	0	4.246701e-01	1.174372e+00	0	3.556978e-01	0	1.020321e-02	0	0	4.848107e-01	0	0	0	0	1.531413e-01	0	9.640960e-01	5.452698e+00	5.494765e+00
LIHC_49E8423D_5CB8_4257_9BE8_0143D787C41F_X034_S12_L140_B1_T2_P079	0	4.183325e-01	9.816693e-01	0	1.408737e-01	0	0	3.114257e-01	1.088707e+00	0	4.108290e-01	0	1.777138e-01	0	0	5.088869e-01	0	0	0	0	1.467497e-01	0	9.959841e-01	6.450165e+00	6.131082e+00
LIHC_51CD5E23_C95F_4399_B77F_95B4C33E9173_X030_S06_L035_B1_T1_P076	0	4.813304e-01	8.680437e-01	3.295371e-01	0	0	0	0	2.952335e+00	0	0	0	0	0	0	1.504392e+00	0	0	0	0	0	1.350710e-02	4.894235e-01	3.851168e+00	3.618096e+00
LIHC_51CD5E23_C95F_4399_B77F_95B4C33E9173_X030_S06_L036_B1_T2_P079	0	4.141921e-01	8.885561e-01	3.088543e-01	0	0	0	0	3.007238e+00	0	0	0	0	0	0	1.389060e+00	0	0	0	0	0	2.742662e-02	5.125654e-01	3.734103e+00	3.096743e+00
LIHC_7BA22083_6B58_4B21_B764_6D1619419AAF_X025_S06_L037_B1_T1_PMRG	0	1.505059e+00	2.791605e+00	0	0	0	0	1.761486e-01	3.005819e+00	0	1.038923e+00	0	1.984939e-01	0	0	9.724810e-01	0	0	0	0	0	5.585679e-01	1.761567e-01	1.808473e+00	2.436580e+00
LIHC_7BA22083_6B58_4B21_B764_6D1619419AAF_X025_S06_L038_B1_T2_P096	1.825574e-02	1.458828e+00	2.664909e+00	0	0	0	0	2.993249e-01	3.082581e+00	0	9.320098e-01	0	0	0	0	8.286262e-01	0	0	0	0	0	5.484318e-01	1.783276e-01	0	1.659186e+00
LIHC_855E9254_23F8_426E_9A20_D4A42A2662EA_X032_S07_L082_B1_T1_P070	0	1.368216e+00	1.212963e-01	0	0	0	0	0	2.903748e+00	0	5.352081e-01	0	0	0	0	6.818444e-01	0	0	0	0	0	0	1.342518e+00	4.761967e+00	3.290125e+00
LIHC_855E9254_23F8_426E_9A20_D4A42A2662EA_X032_S07_L083_B1_T2_P082	0	1.350069e+00	1.000140e-01	0	0	0	0	0	2.958679e+00	0	5.092815e-01	0	0	0	0	7.224317e-01	0	0	0	0	0	0	1.331262e+00	4.612628e+00	3.168995e+00
LIHC_9A74F036_42C5_44E2_8181_63D2B7526D80_X028_S12_L122_B1_T1_P060	0	1.966203e-01	0	0	6.738624e-03	0	0	3.696611e-01	2.086126e+00	0	0	0	0	0	0	1.098203e+00	5.953467e-01	0	0	1.053985e-01	0	2.528716e-02	2.524412e-01	8.009739e+00	4.971818e+00
LIHC_9A74F036_42C5_44E2_8181_63D2B7526D80_X028_S12_L123_B1_T2_P059	0	1.814702e-01	0	0	0	9.542496e-04	0	3.171540e-01	2.146286e+00	0	0	0	0	0	0	1.107386e+00	7.107729e-01	0	0	6.577962e-02	0	2.904179e-02	2.783703e-01	8.187413e+00	4.924003e+00
LIHC_9CFCE167_AE10_47E5_8E18_947E06323052_X026_S02_L053_B1_T1_PMRG	1.520136e-01	1.313820e+00	1.661478e+00	4.642255e-02	0	1.089659e+00	0	4.396805e-01	2.846117e+00	0	4.748324e-01	0	0	0	0	1.392638e+00	6.369035e-01	0	1.096904e-01	0	0	0	0	8.047024e-02	6.853627e+00
LIHC_9CFCE167_AE10_47E5_8E18_947E06323052_X026_S02_L054_B1_T2_PMRG	2.419277e-01	9.001330e-01	1.101700e+00	0	0	1.007248e+00	0	6.370719e-01	3.284382e+00	3.756624e-02	0	0	0	0	0	0	0	0	3.297887e-01	0	0	0	0	0	3.330778e+00
LIHC_A4C8EBCB_C1AD_43C3_96D3_17AC788E0C9E_X042_S04_L030_B1_T1_P086	1.054752e-01	1.280558e+00	2.729714e+00	0	0	0	0	1.537857e-01	2.578724e+00	0	1.192511e+00	0	8.357411e-02	0	0	6.381283e-01	0	0	0	0	0	1.927826e-01	1.248635e-01	1.804509e+00	4.335301e+00
LIHC_A4C8EBCB_C1AD_43C3_96D3_17AC788E0C9E_X042_S04_L031_B1_T2_PMRG	9.612194e-02	1.278458e+00	2.770197e+00	0	0	0	0	8.714698e-02	2.638669e+00	0	1.243344e+00	0	1.637054e-01	0	0	4.267349e-01	0	0	0	0	1.755822e-03	2.110095e-01	2.352126e-01	1.940378e+00	3.889618e+00
LIHC_CA8B4E55_2856_4560_828D_C74F6F311E51_X024_S02_L005_B1_T3_P060	0	4.336021e-01	0	0	0	0	0	1.177797e-01	2.993657e+00	0	1.223537e+00	0	0	0	0	1.101736e+00	0	0	0	1.797204e-01	0	0	4.025310e-01	5.812785e+00	3.699607e+00
LIHC_CA8B4E55_2856_4560_828D_C74F6F311E51_X024_S02_L006_B1_T4_P063	0	3.661451e-01	0	0	0	0	0	2.595718e-02	2.984602e+00	0	1.289165e+00	0	0	0	0	1.047411e+00	0	0	0	1.242311e-01	0	3.547513e-02	4.153250e-01	5.705830e+00	3.357354e+00
LIHC_DD6CCFE8_1ADB_44E7_BD44_72C3AD7FA6C5_X031_S08_L061_B1_T1_P075	0	8.773065e-02	1.595724e-01	1.883612e-02	2.405897e-02	1.908987e-02	0	2.013978e-01	2.125696e+00	0	0	0	5.657414e-02	0	0	1.295743e+00	5.128683e-01	0	0	0	0	0	2.424954e-01	7.831478e+00	7.069843e+00
LIHC_DD6CCFE8_1ADB_44E7_BD44_72C3AD7FA6C5_X031_S08_L062_B1_T2_P076	0	6.185358e-02	8.900621e-02	0	0	2.055817e-02	0	2.659757e-01	2.243409e+00	0	0	0	0	0	0	1.239838e+00	2.767640e-01	0	0	2.355221e-01	0	0	2.168650e-01	6.893696e+00	6.793638e+00
LIHC_E4EEC6CC_FBEB_4FEA_8D51_FB07391A9D4A_X033_S05_L102_B1_T1_P070	0	2.940257e-01	1.287789e+00	1.203747e-01	0	4.922309e-01	2.442243e-02	0	2.817500e+00	0	0	0	1.251196e-01	0	0	4.683483e-01	3.021969e-01	0	0	9.244807e-02	0	6.465186e-02	1.307694e+00	5.723071e+00	4.835834e+00
LIHC_E4EEC6CC_FBEB_4FEA_8D51_FB07391A9D4A_X033_S05_L103_B1_T2_P071	0	3.246183e-01	1.285289e+00	1.018513e-01	0	4.845673e-01	2.305637e-03	0	2.956721e+00	0	0	0	6.810034e-02	0	0	5.470566e-01	1.588169e-01	0	0	2.157049e-01	0	2.757642e-02	1.291320e+00	5.206115e+00	4.588221e+00
LIHC_EA60FBEB_E9B9_4115_AC41_BEE17204C80C_X041_S01_L001_B1_T1_P084	0	7.764594e-01	1.586513e+00	0	2.928387e-02	0	4.899547e-03	1.940726e-01	2.956512e+00	0	0	0	1.518182e-01	0	0	1.399827e-01	6.483633e-02	0	0	1.134571e-01	0	0	4.103384e-01	4.760178e+00	4.216428e+00
LIHC_EA60FBEB_E9B9_4115_AC41_BEE17204C80C_X041_S01_L002_B1_T2_P086	0	7.513097e-01	1.636692e+00	0	2.044339e-02	0	0	1.355623e-01	2.978288e+00	0	0	0	2.088284e-01	0	0	6.674860e-02	1.045995e-01	0	0	1.024111e-01	0	0	4.150657e-01	4.649002e+00	4.105828e+00
LUAD_07B8C449_3062_436F_8274_4C27887BF8AB_X026_S01_L051_B1_T1_P064	0	0	1.258393e+00	2.498597e-01	2.775723e-01	1.111937e-01	0	1.541898e-01	0	6.564128e-01	1.121242e-01	0	0	0	7.231218e-01	9.651483e-01	5.417833e-01	5.664342e-01	0	6.353459e-01	9.015375e-01	5.935632e-01	2.868483e-01	6.222680e+00	3.080586e+00
LUAD_07B8C449_3062_436F_8274_4C27887BF8AB_X026_S01_L052_B1_T2_P066	0	0	1.325442e+00	2.202533e-01	2.564599e-01	1.370296e-01	0	1.171856e-01	0	6.397861e-01	1.065787e-01	0	0	0	7.216022e-01	8.899810e-01	5.529042e-01	5.797014e-01	0	6.245734e-01	9.578459e-01	6.925273e-01	2.263801e-01	5.606309e+00	2.677136e+00
LUAD_18545E4A_6285_4DB7_A52C_9E12075D6B89_X033_S04_L099_B1_T1_P074	3.881070e-02	7.559740e-01	1.500683e+00	0	5.189406e-01	0	5.963096e-01	3.821558e-01	3.460696e-01	3.081953e+00	3.072618e+00	0	0	0	0	1.142687e+00	0	4.297986e-01	0	1.575856e+00	0	0	2.430852e-01	1.316098e+00	4.324247e+00
LUAD_18545E4A_6285_4DB7_A52C_9E12075D6B89_X033_S04_L101_B1_T2_PMRG	4.570609e-02	6.959746e-01	1.569881e+00	0	4.811369e-01	0	7.197236e-01	2.544502e-01	3.281137e-01	3.069189e+00	3.157390e+00	0	0	0	0	1.029586e+00	0	4.346543e-01	0	1.568800e+00	0	0	2.126063e-01	9.784193e-01	4.071533e+00
LUAD_18B8C125_D05C_4AC1_A739_FCC610777B0F_X037_S01_L049_B1_T1_P088	6.707307e-02	2.599160e-01	2.802949e-01	0	0	1.294992e-01	5.633297e-01	1.611751e-01	8.561574e-02	1.740811e+00	0	0	0	0	1.593847e-01	0	4.610612e-01	3.590168e-01	0	2.621591e+00	1.002733e-01	1.489830e+00	8.342074e-02	6.330802e+00	3.661263e+00
LUAD_18B8C125_D05C_4AC1_A739_FCC610777B0F_X037_S01_L050_B1_T2_P089	5.529952e-02	1.962645e-01	2.741726e-01	0	0	1.371455e-01	6.101443e-01	1.156026e-01	8.088344e-02	1.723111e+00	2.466650e-02	0	0	0	2.144745e-01	0	5.816958e-01	2.984402e-01	0	2.560727e+00	1.001908e-01	1.612662e+00	6.331854e-02	6.348753e+00	3.562390e+00
LUAD_202446E0_6AF3_4F03_856A_0D60F466D2CE_X033_S08_L108_B1_T1_P080	0	1.243082e+00	1.157719e+00	0	4.947544e-02	8.076878e-01	0	0	0	2.266545e+00	1.635064e+00	0	0	0	0	1.379005e-01	4.807625e-02	0	2.449738e-01	1.399934e+00	7.159718e-01	0	6.357948e-01	4.894190e+00	3.082021e+00
LUAD_202446E0_6AF3_4F03_856A_0D60F466D2CE_X033_S08_L109_B1_T2_P081	0	1.195837e+00	1.191588e+00	0	1.188597e-02	8.503637e-01	0	0	0	2.148298e+00	1.670633e+00	0	0	7.717860e-03	0	1.472720e-01	2.218429e-01	0	2.612467e-01	1.155450e+00	7.595303e-01	2.506512e-02	6.489293e-01	5.360458e+00	3.240246e+00
LUAD_31981D14_6717_43C6_B0F3_4D477F637E6F_X036_S09_L041_B1_T1_P093	2.475203e-01	1.477745e+00	1.536600e+00	4.895253e-01	2.126998e-02	6.493554e-01	1.677321e-03	0	0	1.487874e+00	3.455104e-01	0	0	0	1.208007e-01	5.716011e-01	3.885976e-01	1.828426e-01	1.532414e-02	1.081291e+00	1.268447e-01	0	0	5.364640e+00	3.253543e+00
LUAD_31981D14_6717_43C6_B0F3_4D477F637E6F_X036_S09_L042_B1_T2_P095	2.345597e-01	1.512728e+00	1.502174e+00	4.975015e-01	7.862884e-03	6.625037e-01	0	0	0	1.461283e+00	3.502118e-01	0	0	0	1.104986e-01	5.479199e-01	4.257504e-01	1.657855e-01	1.076647e-02	1.020355e+00	1.273026e-01	0	0	5.545575e+00	3.076938e+00
LUAD_3AD9F8C2_688A_4795_8E69_9E6CC0A239A5_X042_S06_L034_B1_T1_P086	9.113718e-03	0	1.413706e+00	2.679693e-01	0	2.003961e-01	2.091190e-01	2.259556e-02	0	3.918075e+00	7.122090e-01	0	0	0	0	1.402008e+00	0	8.274418e-04	0	1.270373e+00	0	0	9.285053e-01	5.217654e+00	2.956947e+00
LUAD_3AD9F8C2_688A_4795_8E69_9E6CC0A239A5_X042_S06_L035_B1_T2_P087	4.439920e-02	0	1.439498e+00	2.824553e-01	0	1.846561e-01	2.174919e-01	0	0	3.914320e+00	7.327713e-01	0	0	0	0	1.402693e+00	0	4.179811e-02	0	1.203662e+00	0	0	9.554693e-01	4.991396e+00	2.817202e+00
LUAD_48A8548F_79B1_4013_A31C_B2BFDD33F634_X004_S02_L045_B1_T1_P001	7.066720e-02	6.923928e-01	2.681493e+00	0	0	6.809760e-01	9.522400e-02	1.324226e-01	0	1.525528e+00	1.042197e+00	6.507347e-01	0	0	2.632329e-01	3.310099e-01	4.941291e-02	6.145309e-01	0	9.253647e-01	2.560764e-01	1.536006e+00	0	4.684030e+00	4.167607e+00
LUAD_48A8548F_79B1_4013_A31C_B2BFDD33F634_X004_S02_L046_B1_T2_P001	6.978299e-02	7.052976e-01	2.901767e+00	0	0	7.008827e-01	1.356235e-01	1.122370e-01	0	1.554376e+00	1.127890e+00	6.764330e-01	0	0	2.193008e-01	1.937300e-01	0	6.304055e-01	0	9.856422e-01	2.863728e-01	1.617739e+00	0	3.943183e+00	3.832287e+00
LUAD_698EE8D8_3251_42DC_BB3B_FC3C046EC728_X002_S03_L005_B1_T1_P005	1.172842e-01	2.466181e-01	3.515034e-01	3.410277e-01	8.176902e-02	0	0	0	0	1.100846e+00	7.443348e-01	0	0	1.848402e-01	0	0	0	2.413087e-01	0	1.186615e+00	8.137255e-01	8.043036e-02	1.387201e+00	5.594789e+00	3.299940e+00
LUAD_698EE8D8_3251_42DC_BB3B_FC3C046EC728_X002_S03_L006_B1_T2_PMRG	1.307946e-01	2.140849e-01	3.252385e-01	3.000444e-01	6.941163e-02	0	0	0	0	1.080430e+00	7.136417e-01	0	0	2.019697e-01	1.060704e-02	6.386880e-04	0	2.335398e-01	0	1.199903e+00	8.692836e-01	1.032623e-01	1.284140e+00	5.287265e+00	3.159864e+00
LUAD_6C75D43E_820A_490B_8BBA_8D3DCF19ACE5_X039_S12_L119_B1_T1_P100	1.201006e-01	7.770698e-01	4.952599e-01	0	0	1.907206e+00	0	0	0	1.479940e+00	1.185243e+00	1.815529e-01	0	0	5.880121e-02	0	1.004794e+00	0	0	1.168638e+00	1.585641e+00	0	0	4.541824e+00	3.671273e+00
LUAD_6C75D43E_820A_490B_8BBA_8D3DCF19ACE5_X039_S12_L120_B1_T2_P091	9.616824e-02	8.573889e-01	4.636670e-01	2.696609e-02	3.669209e-02	1.734312e+00	0	5.396225e-02	0	1.490638e+00	1.041068e+00	1.314039e-01	0	0	0	0	7.387764e-01	0	0	1.231749e+00	1.341390e+00	0	0	5.540397e+00	4.287203e+00
LUAD_79DEBC87_22F6_49D5_8EE7_C2A4B0559773_X003_S11_L039_B1_T1_PMRG	3.388602e-02	0	4.748209e-01	3.542380e-01	0	0	9.740770e-01	0	0	9.847906e-03	3.922729e-02	1.246260e+00	0	0	1.402338e+00	2.898006e-01	1.354371e+00	1.812653e+00	0	1.141039e-01	1.002859e+00	0	3.213377e-01	6.429044e+00	2.139545e+00
LUAD_79DEBC87_22F6_49D5_8EE7_C2A4B0559773_X003_S11_L040_B1_T2_PMRG	4.807590e-02	0	5.014061e-01	3.658261e-01	0	1.866307e-02	1.072608e+00	0	0	0	5.025289e-04	1.231819e+00	0	0	1.457983e+00	1.990491e-01	1.409141e+00	1.776957e+00	0	7.852373e-02	1.065864e+00	0	2.280033e-01	6.317946e+00	2.182162e+00
LUAD_7EA1F51C_B63F_4445_9BF2_62E7BA22D95A_X029_S03_L005_B1_T1_P080	0	0	1.752253e+00	8.250032e-02	0	1.374587e-01	0	1.146391e-01	0	1.780297e+00	0	6.368596e-01	0	0	7.508718e-02	0	2.497123e-01	3.922049e-01	1.645147e-01	1.793877e+00	7.116865e-01	0	1.294631e+00	5.378010e+00	3.198931e+00
LUAD_7EA1F51C_B63F_4445_9BF2_62E7BA22D95A_X029_S03_L006_B1_T2_P078	0	0	1.697200e+00	8.186688e-02	0	1.351607e-01	0	1.332202e-01	0	1.756292e+00	0	5.802631e-01	0	0	3.759691e-02	0	2.950253e-01	4.086039e-01	1.672747e-01	1.821188e+00	6.668967e-01	0	1.300049e+00	5.539069e+00	3.355079e+00
LUAD_84B38240_83D1_4303_89B6_FD624E2F8EB8_X035_S05_L009_B1_T1_P093	2.984260e-01	6.685106e-01	2.697131e-01	4.878837e-02	2.272401e-01	6.338760e-01	0	2.043589e-01	0	1.193618e+00	6.030913e-01	0	0	0	0	4.215679e-01	0	3.113644e-01	0	1.061443e+00	9.636208e-01	2.121901e-01	3.312632e-01	3.818089e+00	2.850780e+00
LUAD_84B38240_83D1_4303_89B6_FD624E2F8EB8_X035_S05_L010_B1_T2_P098	3.379979e-01	6.644512e-01	3.906242e-01	0	1.263030e-01	6.732617e-01	0	3.283365e-02	0	1.214957e+00	6.678535e-01	0	0	0	0	3.186940e-01	0	2.879404e-01	0	9.510717e-01	1.198934e+00	2.628758e-01	2.937535e-01	3.395023e+00	2.358153e+00
LUAD_8B7E9FCA_C6CF_45A8_8A9B_646198BB6495_X032_S03_L074_B1_T1_P070	7.472554e-02	1.237893e+00	2.023692e+00	1.239266e-01	1.188998e+00	0	6.778801e-02	0	1.985438e-01	2.290353e+00	1.970137e+00	2.528451e-01	0	0	1.791209e-01	1.211512e+00	2.646061e-01	5.630841e-01	0	1.395145e+00	2.968417e-01	9.007094e-01	9.478632e-02	3.086580e+00	3.351818e+00
LUAD_8B7E9FCA_C6CF_45A8_8A9B_646198BB6495_X032_S03_L075_B1_T2_P082	7.676123e-02	1.225069e+00	1.972463e+00	1.190270e-01	1.169738e+00	0	1.068497e-01	0	2.291323e-01	2.284790e+00	1.911048e+00	1.978370e-01	0	0	1.411898e-01	1.230318e+00	1.873924e-01	6.096412e-01	0	1.504686e+00	2.776034e-01	8.708319e-01	5.923726e-02	2.956356e+00	3.308658e+00
LUAD_8DD2E6E7_E560_47C9_8967_7F376B260524_X002_S02_L003_B1_T1_PMRG	9.957196e-02	2.914875e-01	9.190934e-01	9.383395e-01	9.559952e-01	8.230493e-01	1.016086e-01	4.182072e-02	0	1.997244e+00	6.459166e-01	0	0	0	2.437925e-01	0	7.009675e-01	9.746188e-02	0	1.984063e+00	7.198832e-01	0	6.271658e-02	4.329214e+00	2.402823e+00
LUAD_8DD2E6E7_E560_47C9_8967_7F376B260524_X002_S02_L004_B1_T2_P005	9.643530e-02	3.412178e-01	8.758132e-01	9.050160e-01	9.858793e-01	7.853527e-01	0	1.979127e-01	0	2.115808e+00	6.089260e-01	0	0	0	1.654733e-01	0	5.659542e-01	1.238462e-01	0	2.065631e+00	6.105621e-01	0	1.327017e-01	4.940139e+00	2.505732e+00
LUAD_9B9C5C6D_1755_41CD_9BC1_BFBC5D383DE0_X001_S02_L003_B1_T1_P004	0	1.846122e-01	2.296273e+00	1.266889e+00	2.923291e-01	4.834857e-01	7.124180e-01	0	0	8.508672e-01	0	0	0	0	2.015106e-01	1.411853e+00	2.002457e-01	3.845323e-01	0	0	6.602764e-01	6.880414e-01	6.034836e-01	3.951806e+00	5.240173e+00
LUAD_9B9C5C6D_1755_41CD_9BC1_BFBC5D383DE0_X001_S02_L004_B1_T2_P004	0	2.023793e-01	2.287696e+00	1.259346e+00	3.385557e-01	4.819246e-01	6.370713e-01	0	1.810823e-04	1.041217e+00	0	0	0	0	1.432871e-01	1.412774e+00	5.514198e-02	4.626551e-01	0	0	6.991883e-01	6.911939e-01	5.370232e-01	3.406704e+00	5.131081e+00
LUAD_A1ABC0B2_D7F8_45B5_B431_AE23B19B8DED_X031_S05_L056_B1_T1_P075	0	2.629186e-01	9.221307e-01	1.988143e-01	9.611418e-01	3.965874e-01	0	3.055250e-01	0	1.395737e+00	3.909724e-01	2.089933e+00	0	0	5.585627e-01	2.475477e-01	4.980626e-01	5.665999e-01	0	1.401725e+00	1.373757e+00	5.991285e-01	0	4.961779e+00	2.900891e+00
LUAD_A1ABC0B2_D7F8_45B5_B431_AE23B19B8DED_X031_S05_L057_B1_T2_P071	0	2.591793e-01	9.097312e-01	1.984236e-01	9.615235e-01	3.927952e-01	0	2.998948e-01	0	1.367459e+00	4.067063e-01	2.045440e+00	0	0	5.768061e-01	2.383259e-01	4.885287e-01	5.726922e-01	0	1.442839e+00	1.349437e+00	5.938537e-01	3.761383e-03	4.947088e+00	2.892202e+00
LUAD_CA6F245B_30E0_48DE_AB15_23736E21D312_X028_S01_L101_B1_T1_P060	3.131909e-02	0	3.642293e-01	1.080584e-01	0	7.340139e-01	1.510245e-01	0	1.564162e-03	1.185470e+00	2.192441e-01	0	0	0	0	4.074908e-01	1.371709e-02	1.039195e-01	2.442038e-01	1.656158e+00	2.746347e-01	7.010186e-01	2.195750e-01	6.064219e+00	4.310694e+00
LUAD_CA6F245B_30E0_48DE_AB15_23736E21D312_X028_S01_L102_B1_T2_P059	4.183433e-02	0	3.642578e-01	9.597463e-02	0	7.163286e-01	1.138309e-01	0	0	1.162617e+00	1.914327e-01	0	0	0	0	4.033901e-01	0	1.198506e-01	2.199402e-01	1.735696e+00	3.041099e-01	6.876744e-01	1.674917e-01	5.721130e+00	4.216346e+00
LUAD_DFDCD538_5828_437C_A2DA_E0FA86DF1577_X004_S01_L043_B1_T1_P001	2.503821e-01	1.026674e+00	1.379708e+00	5.406571e-01	2.175233e-01	8.824493e-01	0	0	0	2.178700e+00	6.855251e-01	0	0	0	0	3.091884e-01	2.760481e-01	7.323159e-01	0	1.642134e+00	1.063649e+00	0	0	4.136489e+00	5.208262e+00
LUAD_DFDCD538_5828_437C_A2DA_E0FA86DF1577_X004_S01_L044_B1_T2_P001	2.477735e-01	9.858971e-01	1.376502e+00	5.196367e-01	2.360804e-01	8.871155e-01	0	0	0	2.208999e+00	6.851250e-01	0	0	0	0	3.436631e-01	2.885894e-01	7.436458e-01	0	1.691124e+00	1.026601e+00	0	0	4.297715e+00	5.212163e+00
LUAD_E25DF7DA_5F44_4BA5_9352_C2012B2AC18B_X038_S11_L093_B1_T1_P095	3.659040e-02	5.999773e-01	1.140726e+00	6.341309e-01	1.550802e-01	4.830133e-01	0	2.045824e-01	0	1.131858e+00	8.644215e-01	0	0	0	0	8.162475e-01	0	8.151285e-02	0	5.938644e-01	2.510834e-02	0	5.333928e-01	5.712499e+00	4.517537e+00
LUAD_E25DF7DA_5F44_4BA5_9352_C2012B2AC18B_X038_S11_L094_B1_T2_P094	4.646086e-02	6.182390e-01	1.170857e+00	6.449573e-01	1.559743e-01	4.926702e-01	0	2.536566e-01	0	1.189119e+00	8.514321e-01	0	0	0	0	8.413106e-01	0	1.095047e-01	0	6.393714e-01	1.438337e-02	0	5.560782e-01	5.475568e+00	4.404559e+00
LUAD_EBFDB93D_ABF0_44F5_B682_1F330405F9E9_X003_S02_L021_B1_T1_P003	3.227237e-01	4.594455e-01	7.384559e-01	1.864025e-02	2.640988e-01	1.255875e+00	0	1.318190e-01	0	1.979833e+00	5.667170e-02	0	0	0	4.676375e-01	1.472085e-02	8.016453e-01	3.384688e-01	0	2.572937e+00	4.748131e-01	0	0	4.391077e+00	4.251710e+00
LUAD_EBFDB93D_ABF0_44F5_B682_1F330405F9E9_X003_S02_L022_B1_T2_P003	2.986766e-01	5.764358e-01	7.310421e-01	4.807099e-02	2.820027e-01	1.268190e+00	0	1.589078e-01	0	1.964639e+00	7.025936e-02	0	0	0	4.548383e-01	7.258817e-02	8.357293e-01	2.997177e-01	0	2.515517e+00	4.189366e-01	0	0	4.596173e+00	4.230298e+00
LUAD_ECBD63B4_2B0B_4E3C_A25D_A3580CEAF276_X040_S01_L121_B1_T1_P101	2.529887e-02	5.226609e-01	3.676736e-01	2.015378e-01	0	1.139801e-01	1.279931e-01	0	0	2.179555e-01	3.021046e-01	1.814876e-01	0	0	0	8.405352e-01	9.281993e-02	0	3.727908e-02	1.928997e-01	4.870023e-01	0	3.430787e-01	7.627525e+00	3.696504e+00
LUAD_ECBD63B4_2B0B_4E3C_A25D_A3580CEAF276_X040_S01_L122_B1_T2_P102	1.522624e-02	5.181828e-01	3.820197e-01	1.833507e-01	0	7.482486e-02	8.197953e-02	0	0	2.623778e-01	2.693408e-01	1.913470e-01	0	0	0	8.510409e-01	3.562059e-02	0	3.875477e-02	2.431200e-01	4.504549e-01	0	3.906559e-01	7.858503e+00	3.855700e+00
LUAD_F2B26D56_4853_423E_AC90_9DB4AD7CE9EE_X030_S03_L029_B1_T1_P079	1.651062e-01	3.864034e-01	1.593383e+00	0	0	1.165897e-01	0	2.012820e-01	0	1.374653e+00	9.401121e-01	0	0	0	2.294957e-01	2.269679e-01	0	5.146602e-01	0	1.470529e+00	5.165494e-01	1.113671e+00	0	5.048764e+00	3.551774e+00
LUAD_F2B26D56_4853_423E_AC90_9DB4AD7CE9EE_X030_S03_L030_B1_T2_P072	1.354781e-01	4.222527e-01	1.495197e+00	0	0	1.083761e-01	0	2.720226e-01	0	1.408625e+00	8.574410e-01	0	0	0	1.967241e-01	2.913336e-01	0	5.026869e-01	0	1.467562e+00	5.591713e-01	9.929308e-01	0	5.551034e+00	3.731720e+00
LUSC_19B5174F_A29F_4022_8BF8_025685B32CB8_X034_S01_L118_B1_T1_P072	0	7.833386e-01	1.058658e+00	0	2.739525e-01	0	3.109903e-01	3.730030e-01	0	0	1.322832e+00	0	1.749451e-01	0	0	2.298172e-01	0	0	0	1.005938e-01	4.019657e+00	0	9.038778e-01	2.838666e+00	3.474096e+00
